file_ref,file_dis,dmos
UGC0578_720x1280_30_crf_00.mp4,UGC0578_720x1280_30_crf_47.mp4,1.4857
UGC0595_720x1280_30_crf_00.mp4,UGC0595_720x1280_30_crf_00.mp4,5.0000
UGC0595_720x1280_30_crf_00.mp4,UGC0595_720x1280_30_crf_17.mp4,4.5429
UGC0595_720x1280_30_crf_00.mp4,UGC0595_720x1280_30_crf_22.mp4,4.6857
UGC0595_720x1280_30_crf_00.mp4,UGC0595_720x1280_30_crf_27.mp4,4.5714
UGC0595_720x1280_30_crf_00.mp4,UGC0595_720x1280_30_crf_32.mp4,4.2000
UGC0595_720x1280_30_crf_00.mp4,UGC0595_720x1280_30_crf_37.mp4,3.2286
UGC0595_720x1280_30_crf_00.mp4,UGC0595_720x1280_30_crf_42.mp4,2.0571
UGC0595_720x1280_30_crf_00.mp4,UGC0595_720x1280_30_crf_47.mp4,1.2286
UGC0626_720x1280_30_crf_00.mp4,UGC0626_720x1280_30_crf_00.mp4,5.0000
UGC0626_720x1280_30_crf_00.mp4,UGC0626_720x1280_30_crf_17.mp4,4.4571
UGC0626_720x1280_30_crf_00.mp4,UGC0626_720x1280_30_crf_22.mp4,4.6000
UGC0626_720x1280_30_crf_00.mp4,UGC0626_720x1280_30_crf_27.mp4,4.4857
UGC0626_720x1280_30_crf_00.mp4,UGC0626_720x1280_30_crf_32.mp4,3.7143
UGC0626_720x1280_30_crf_00.mp4,UGC0626_720x1280_30_crf_37.mp4,2.7143
UGC0626_720x1280_30_crf_00.mp4,UGC0626_720x1280_30_crf_42.mp4,1.3429
UGC0626_720x1280_30_crf_00.mp4,UGC0626_720x1280_30_crf_47.mp4,1.0857
UGC0777_720x1280_30_crf_00.mp4,UGC0777_720x1280_30_crf_00.mp4,5.0000
UGC0777_720x1280_30_crf_00.mp4,UGC0777_720x1280_30_crf_17.mp4,4.5714
UGC0777_720x1280_30_crf_00.mp4,UGC0777_720x1280_30_crf_22.mp4,4.8857
UGC0777_720x1280_30_crf_00.mp4,UGC0777_720x1280_30_crf_27.mp4,4.2571
UGC0777_720x1280_30_crf_00.mp4,UGC0777_720x1280_30_crf_32.mp4,3.6571
UGC0777_720x1280_30_crf_00.mp4,UGC0777_720x1280_30_crf_37.mp4,3.0571
UGC0777_720x1280_30_crf_00.mp4,UGC0777_720x1280_30_crf_42.mp4,2.0857
UGC0777_720x1280_30_crf_00.mp4,UGC0777_720x1280_30_crf_47.mp4,1.1143
UGC0793_720x1280_30_crf_00.mp4,UGC0793_720x1280_30_crf_00.mp4,5.0000
UGC0793_720x1280_30_crf_00.mp4,UGC0793_720x1280_30_crf_17.mp4,4.6000
UGC0793_720x1280_30_crf_00.mp4,UGC0793_720x1280_30_crf_22.mp4,4.4286
UGC0793_720x1280_30_crf_00.mp4,UGC0793_720x1280_30_crf_27.mp4,4.2857
UGC0793_720x1280_30_crf_00.mp4,UGC0793_720x1280_30_crf_32.mp4,3.9714
UGC0793_720x1280_30_crf_00.mp4,UGC0793_720x1280_30_crf_37.mp4,3.2571
UGC0793_720x1280_30_crf_00.mp4,UGC0793_720x1280_30_crf_42.mp4,2.3429
UGC0793_720x1280_30_crf_00.mp4,UGC0793_720x1280_30_crf_47.mp4,1.4286
UGC0986_720x1280_30_crf_00.mp4,UGC0986_720x1280_30_crf_00.mp4,5.0000
UGC0986_720x1280_30_crf_00.mp4,UGC0986_720x1280_30_crf_17.mp4,5.1429
UGC0986_720x1280_30_crf_00.mp4,UGC0986_720x1280_30_crf_22.mp4,5.0571
UGC0986_720x1280_30_crf_00.mp4,UGC0986_720x1280_30_crf_27.mp4,4.8857
UGC0986_720x1280_30_crf_00.mp4,UGC0986_720x1280_30_crf_32.mp4,4.4000
UGC0986_720x1280_30_crf_00.mp4,UGC0986_720x1280_30_crf_37.mp4,3.5714
UGC0986_720x1280_30_crf_00.mp4,UGC0986_720x1280_30_crf_42.mp4,2.5143
UGC0986_720x1280_30_crf_00.mp4,UGC0986_720x1280_30_crf_47.mp4,2.0286
UGC0194_720x1280_30_crf_00.mp4,UGC0194_720x1280_30_crf_00.mp4,5.0000
UGC0194_720x1280_30_crf_00.mp4,UGC0194_720x1280_30_crf_17.mp4,4.6061
UGC0194_720x1280_30_crf_00.mp4,UGC0194_720x1280_30_crf_22.mp4,4.4242
UGC0194_720x1280_30_crf_00.mp4,UGC0194_720x1280_30_crf_27.mp4,4.7273
UGC0194_720x1280_30_crf_00.mp4,UGC0194_720x1280_30_crf_32.mp4,3.3030
UGC0194_720x1280_30_crf_00.mp4,UGC0194_720x1280_30_crf_37.mp4,2.2727
UGC0194_720x1280_30_crf_00.mp4,UGC0194_720x1280_30_crf_42.mp4,1.3636
UGC0194_720x1280_30_crf_00.mp4,UGC0194_720x1280_30_crf_47.mp4,1.2121
UGC0297_1280x720_30_crf_00.mp4,UGC0297_1280x720_30_crf_00.mp4,5.0000
UGC0297_1280x720_30_crf_00.mp4,UGC0297_1280x720_30_crf_17.mp4,4.9091
UGC0297_1280x720_30_crf_00.mp4,UGC0297_1280x720_30_crf_22.mp4,4.7273
UGC0297_1280x720_30_crf_00.mp4,UGC0297_1280x720_30_crf_27.mp4,4.7273
UGC0297_1280x720_30_crf_00.mp4,UGC0297_1280x720_30_crf_32.mp4,4.4848
UGC0297_1280x720_30_crf_00.mp4,UGC0297_1280x720_30_crf_37.mp4,3.7273
UGC0297_1280x720_30_crf_00.mp4,UGC0297_1280x720_30_crf_42.mp4,2.3939
UGC0297_1280x720_30_crf_00.mp4,UGC0297_1280x720_30_crf_47.mp4,1.6970
UGC0306_1280x720_30_crf_00.mp4,UGC0306_1280x720_30_crf_00.mp4,5.0000
UGC0306_1280x720_30_crf_00.mp4,UGC0306_1280x720_30_crf_17.mp4,4.9697
UGC0306_1280x720_30_crf_00.mp4,UGC0306_1280x720_30_crf_22.mp4,4.9394
UGC0306_1280x720_30_crf_00.mp4,UGC0306_1280x720_30_crf_27.mp4,4.3636
UGC0306_1280x720_30_crf_00.mp4,UGC0306_1280x720_30_crf_32.mp4,4.6667
UGC0306_1280x720_30_crf_00.mp4,UGC0306_1280x720_30_crf_37.mp4,4.0909
UGC0306_1280x720_30_crf_00.mp4,UGC0306_1280x720_30_crf_42.mp4,2.7273
UGC0306_1280x720_30_crf_00.mp4,UGC0306_1280x720_30_crf_47.mp4,1.7879
UGC0681_720x1280_30_crf_00.mp4,UGC0681_720x1280_30_crf_00.mp4,5.0000
UGC0681_720x1280_30_crf_00.mp4,UGC0681_720x1280_30_crf_17.mp4,4.9394
UGC0681_720x1280_30_crf_00.mp4,UGC0681_720x1280_30_crf_22.mp4,4.4242
UGC0681_720x1280_30_crf_00.mp4,UGC0681_720x1280_30_crf_27.mp4,4.3939
UGC0681_720x1280_30_crf_00.mp4,UGC0681_720x1280_30_crf_32.mp4,4.0000
UGC0681_720x1280_30_crf_00.mp4,UGC0681_720x1280_30_crf_37.mp4,2.5758
UGC0681_720x1280_30_crf_00.mp4,UGC0681_720x1280_30_crf_42.mp4,2.0606
UGC0681_720x1280_30_crf_00.mp4,UGC0681_720x1280_30_crf_47.mp4,1.4242
UGC0808_720x1280_30_crf_00.mp4,UGC0808_720x1280_30_crf_00.mp4,5.0000
UGC0808_720x1280_30_crf_00.mp4,UGC0808_720x1280_30_crf_17.mp4,4.4545
UGC0808_720x1280_30_crf_00.mp4,UGC0808_720x1280_30_crf_22.mp4,4.3030
UGC0808_720x1280_30_crf_00.mp4,UGC0808_720x1280_30_crf_27.mp4,4.7273
UGC0808_720x1280_30_crf_00.mp4,UGC0808_720x1280_30_crf_32.mp4,3.9697
UGC0808_720x1280_30_crf_00.mp4,UGC0808_720x1280_30_crf_37.mp4,2.5758
UGC0808_720x1280_30_crf_00.mp4,UGC0808_720x1280_30_crf_42.mp4,1.5455
UGC0808_720x1280_30_crf_00.mp4,UGC0808_720x1280_30_crf_47.mp4,1.0909
UGC0822_720x1280_30_crf_00.mp4,UGC0822_720x1280_30_crf_00.mp4,5.0000
UGC0822_720x1280_30_crf_00.mp4,UGC0822_720x1280_30_crf_17.mp4,4.9697
UGC0822_720x1280_30_crf_00.mp4,UGC0822_720x1280_30_crf_22.mp4,4.8485
UGC0822_720x1280_30_crf_00.mp4,UGC0822_720x1280_30_crf_27.mp4,4.6364
UGC0822_720x1280_30_crf_00.mp4,UGC0822_720x1280_30_crf_32.mp4,4.2424
UGC0822_720x1280_30_crf_00.mp4,UGC0822_720x1280_30_crf_37.mp4,3.3636
UGC0822_720x1280_30_crf_00.mp4,UGC0822_720x1280_30_crf_42.mp4,2.5152
UGC0822_720x1280_30_crf_00.mp4,UGC0822_720x1280_30_crf_47.mp4,1.9091
UGC0052_720x1280_30_crf_00.mp4,UGC0052_720x1280_30_crf_00.mp4,5.0000
UGC0052_720x1280_30_crf_00.mp4,UGC0052_720x1280_30_crf_17.mp4,5.0606
UGC0052_720x1280_30_crf_00.mp4,UGC0052_720x1280_30_crf_22.mp4,4.8182
UGC0052_720x1280_30_crf_00.mp4,UGC0052_720x1280_30_crf_27.mp4,4.3939
UGC0052_720x1280_30_crf_00.mp4,UGC0052_720x1280_30_crf_32.mp4,3.8788
UGC0052_720x1280_30_crf_00.mp4,UGC0052_720x1280_30_crf_37.mp4,3.3030
UGC0052_720x1280_30_crf_00.mp4,UGC0052_720x1280_30_crf_42.mp4,2.6364
UGC0052_720x1280_30_crf_00.mp4,UGC0052_720x1280_30_crf_47.mp4,1.8182
UGC0174_720x1280_30_crf_00.mp4,UGC0174_720x1280_30_crf_00.mp4,5.0000
UGC0174_720x1280_30_crf_00.mp4,UGC0174_720x1280_30_crf_17.mp4,4.5455
UGC0174_720x1280_30_crf_00.mp4,UGC0174_720x1280_30_crf_22.mp4,4.9697
UGC0174_720x1280_30_crf_00.mp4,UGC0174_720x1280_30_crf_27.mp4,4.7273
UGC0174_720x1280_30_crf_00.mp4,UGC0174_720x1280_30_crf_32.mp4,3.6667
UGC0174_720x1280_30_crf_00.mp4,UGC0174_720x1280_30_crf_37.mp4,3.5455
UGC0174_720x1280_30_crf_00.mp4,UGC0174_720x1280_30_crf_42.mp4,2.1212
UGC0174_720x1280_30_crf_00.mp4,UGC0174_720x1280_30_crf_47.mp4,1.1515
UGC0175_720x1280_30_crf_00.mp4,UGC0175_720x1280_30_crf_00.mp4,5.0000
UGC0175_720x1280_30_crf_00.mp4,UGC0175_720x1280_30_crf_17.mp4,4.5455
UGC0175_720x1280_30_crf_00.mp4,UGC0175_720x1280_30_crf_22.mp4,4.4848
UGC0175_720x1280_30_crf_00.mp4,UGC0175_720x1280_30_crf_27.mp4,4.3939
UGC0175_720x1280_30_crf_00.mp4,UGC0175_720x1280_30_crf_32.mp4,4.2424
UGC0175_720x1280_30_crf_00.mp4,UGC0175_720x1280_30_crf_37.mp4,3.3333
UGC0175_720x1280_30_crf_00.mp4,UGC0175_720x1280_30_crf_42.mp4,3.0303
UGC0175_720x1280_30_crf_00.mp4,UGC0175_720x1280_30_crf_47.mp4,1.9697
UGC0181_720x1280_30_crf_00.mp4,UGC0181_720x1280_30_crf_00.mp4,5.0000
UGC0181_720x1280_30_crf_00.mp4,UGC0181_720x1280_30_crf_17.mp4,4.8182
UGC0181_720x1280_30_crf_00.mp4,UGC0181_720x1280_30_crf_22.mp4,4.8788
UGC0181_720x1280_30_crf_00.mp4,UGC0181_720x1280_30_crf_27.mp4,4.5455
UGC0181_720x1280_30_crf_00.mp4,UGC0181_720x1280_30_crf_32.mp4,3.7576
UGC0181_720x1280_30_crf_00.mp4,UGC0181_720x1280_30_crf_37.mp4,2.7879
UGC0181_720x1280_30_crf_00.mp4,UGC0181_720x1280_30_crf_42.mp4,1.9394
UGC0181_720x1280_30_crf_00.mp4,UGC0181_720x1280_30_crf_47.mp4,1.0000
UGC0185_720x1280_30_crf_00.mp4,UGC0185_720x1280_30_crf_00.mp4,5.0000
UGC0185_720x1280_30_crf_00.mp4,UGC0185_720x1280_30_crf_17.mp4,5.0606
UGC0185_720x1280_30_crf_00.mp4,UGC0185_720x1280_30_crf_22.mp4,4.3939
UGC0185_720x1280_30_crf_00.mp4,UGC0185_720x1280_30_crf_27.mp4,4.3333
UGC0185_720x1280_30_crf_00.mp4,UGC0185_720x1280_30_crf_32.mp4,4.0000
UGC0185_720x1280_30_crf_00.mp4,UGC0185_720x1280_30_crf_37.mp4,3.0909
UGC0185_720x1280_30_crf_00.mp4,UGC0185_720x1280_30_crf_42.mp4,2.5758
UGC0185_720x1280_30_crf_00.mp4,UGC0185_720x1280_30_crf_47.mp4,1.1515
UGC0344_720x1280_30_crf_00.mp4,UGC0344_720x1280_30_crf_00.mp4,5.0000
UGC0344_720x1280_30_crf_00.mp4,UGC0344_720x1280_30_crf_17.mp4,4.4242
UGC0344_720x1280_30_crf_00.mp4,UGC0344_720x1280_30_crf_22.mp4,5.1212
UGC0344_720x1280_30_crf_00.mp4,UGC0344_720x1280_30_crf_27.mp4,4.7576
UGC0344_720x1280_30_crf_00.mp4,UGC0344_720x1280_30_crf_32.mp4,3.4242
UGC0344_720x1280_30_crf_00.mp4,UGC0344_720x1280_30_crf_37.mp4,2.4545
UGC0344_720x1280_30_crf_00.mp4,UGC0344_720x1280_30_crf_42.mp4,1.6061
UGC0344_720x1280_30_crf_00.mp4,UGC0344_720x1280_30_crf_47.mp4,1.4545
UGC0679_720x1280_30_crf_00.mp4,UGC0679_720x1280_30_crf_00.mp4,5.0000
UGC0679_720x1280_30_crf_00.mp4,UGC0679_720x1280_30_crf_17.mp4,4.2424
UGC0679_720x1280_30_crf_00.mp4,UGC0679_720x1280_30_crf_22.mp4,4.4242
UGC0679_720x1280_30_crf_00.mp4,UGC0679_720x1280_30_crf_27.mp4,4.8182
UGC0679_720x1280_30_crf_00.mp4,UGC0679_720x1280_30_crf_32.mp4,4.2727
UGC0679_720x1280_30_crf_00.mp4,UGC0679_720x1280_30_crf_37.mp4,3.4242
UGC0679_720x1280_30_crf_00.mp4,UGC0679_720x1280_30_crf_42.mp4,1.5455
UGC0679_720x1280_30_crf_00.mp4,UGC0679_720x1280_30_crf_47.mp4,1.0000
UGC0879_720x1280_30_crf_00.mp4,UGC0879_720x1280_30_crf_00.mp4,5.0000
UGC0879_720x1280_30_crf_00.mp4,UGC0879_720x1280_30_crf_17.mp4,5.0606
UGC0879_720x1280_30_crf_00.mp4,UGC0879_720x1280_30_crf_22.mp4,4.3636
UGC0879_720x1280_30_crf_00.mp4,UGC0879_720x1280_30_crf_27.mp4,3.9394
UGC0879_720x1280_30_crf_00.mp4,UGC0879_720x1280_30_crf_32.mp4,3.1212
UGC0879_720x1280_30_crf_00.mp4,UGC0879_720x1280_30_crf_37.mp4,2.1818
UGC0879_720x1280_30_crf_00.mp4,UGC0879_720x1280_30_crf_42.mp4,1.3333
UGC0879_720x1280_30_crf_00.mp4,UGC0879_720x1280_30_crf_47.mp4,1.1212
UGC0973_720x1280_30_crf_00.mp4,UGC0973_720x1280_30_crf_00.mp4,5.0000
UGC0973_720x1280_30_crf_00.mp4,UGC0973_720x1280_30_crf_17.mp4,4.5152
UGC0973_720x1280_30_crf_00.mp4,UGC0973_720x1280_30_crf_22.mp4,4.4545
UGC0973_720x1280_30_crf_00.mp4,UGC0973_720x1280_30_crf_27.mp4,4.1515
UGC0973_720x1280_30_crf_00.mp4,UGC0973_720x1280_30_crf_32.mp4,3.6061
UGC0973_720x1280_30_crf_00.mp4,UGC0973_720x1280_30_crf_37.mp4,2.3636
UGC0973_720x1280_30_crf_00.mp4,UGC0973_720x1280_30_crf_42.mp4,1.6061
UGC0973_720x1280_30_crf_00.mp4,UGC0973_720x1280_30_crf_47.mp4,1.2121
UGC0057_720x1280_30_crf_00.mp4,UGC0057_720x1280_30_crf_00.mp4,5.0000
UGC0057_720x1280_30_crf_00.mp4,UGC0057_720x1280_30_crf_17.mp4,4.7097
UGC0057_720x1280_30_crf_00.mp4,UGC0057_720x1280_30_crf_22.mp4,4.9032
UGC0057_720x1280_30_crf_00.mp4,UGC0057_720x1280_30_crf_27.mp4,4.9032
UGC0057_720x1280_30_crf_00.mp4,UGC0057_720x1280_30_crf_32.mp4,4.4194
UGC0057_720x1280_30_crf_00.mp4,UGC0057_720x1280_30_crf_37.mp4,3.5806
UGC0057_720x1280_30_crf_00.mp4,UGC0057_720x1280_30_crf_42.mp4,2.0968
UGC0057_720x1280_30_crf_00.mp4,UGC0057_720x1280_30_crf_47.mp4,1.7742
UGC0614_720x1280_30_crf_00.mp4,UGC0614_720x1280_30_crf_00.mp4,5.0000
UGC0614_720x1280_30_crf_00.mp4,UGC0614_720x1280_30_crf_17.mp4,4.3871
UGC0614_720x1280_30_crf_00.mp4,UGC0614_720x1280_30_crf_22.mp4,4.1613
UGC0614_720x1280_30_crf_00.mp4,UGC0614_720x1280_30_crf_27.mp4,3.7419
UGC0614_720x1280_30_crf_00.mp4,UGC0614_720x1280_30_crf_32.mp4,3.0645
UGC0614_720x1280_30_crf_00.mp4,UGC0614_720x1280_30_crf_37.mp4,2.7419
UGC0614_720x1280_30_crf_00.mp4,UGC0614_720x1280_30_crf_42.mp4,1.6452
UGC0614_720x1280_30_crf_00.mp4,UGC0614_720x1280_30_crf_47.mp4,1.0968
UGC0635_720x1280_30_crf_00.mp4,UGC0635_720x1280_30_crf_00.mp4,5.0000
UGC0635_720x1280_30_crf_00.mp4,UGC0635_720x1280_30_crf_17.mp4,5.0000
UGC0635_720x1280_30_crf_00.mp4,UGC0635_720x1280_30_crf_22.mp4,4.5806
UGC0635_720x1280_30_crf_00.mp4,UGC0635_720x1280_30_crf_27.mp4,4.4839
UGC0635_720x1280_30_crf_00.mp4,UGC0635_720x1280_30_crf_32.mp4,3.4839
UGC0635_720x1280_30_crf_00.mp4,UGC0635_720x1280_30_crf_37.mp4,3.0968
UGC0635_720x1280_30_crf_00.mp4,UGC0635_720x1280_30_crf_42.mp4,1.7419
UGC0635_720x1280_30_crf_00.mp4,UGC0635_720x1280_30_crf_47.mp4,1.0323
UGC0656_720x1280_30_crf_00.mp4,UGC0656_720x1280_30_crf_00.mp4,5.0000
UGC0656_720x1280_30_crf_00.mp4,UGC0656_720x1280_30_crf_17.mp4,4.9032
UGC0656_720x1280_30_crf_00.mp4,UGC0656_720x1280_30_crf_22.mp4,4.7419
UGC0656_720x1280_30_crf_00.mp4,UGC0656_720x1280_30_crf_27.mp4,4.5484
UGC0656_720x1280_30_crf_00.mp4,UGC0656_720x1280_30_crf_32.mp4,3.4516
UGC0656_720x1280_30_crf_00.mp4,UGC0656_720x1280_30_crf_37.mp4,3.0968
UGC0656_720x1280_30_crf_00.mp4,UGC0656_720x1280_30_crf_42.mp4,2.1613
UGC0656_720x1280_30_crf_00.mp4,UGC0656_720x1280_30_crf_47.mp4,1.5806
UGC0736_1280x720_30_crf_00.mp4,UGC0736_1280x720_30_crf_00.mp4,5.0000
UGC0736_1280x720_30_crf_00.mp4,UGC0736_1280x720_30_crf_17.mp4,4.8710
UGC0736_1280x720_30_crf_00.mp4,UGC0736_1280x720_30_crf_22.mp4,4.8710
UGC0736_1280x720_30_crf_00.mp4,UGC0736_1280x720_30_crf_27.mp4,4.2581
UGC0736_1280x720_30_crf_00.mp4,UGC0736_1280x720_30_crf_32.mp4,3.0968
UGC0736_1280x720_30_crf_00.mp4,UGC0736_1280x720_30_crf_37.mp4,2.6452
UGC0736_1280x720_30_crf_00.mp4,UGC0736_1280x720_30_crf_42.mp4,1.0968
UGC0736_1280x720_30_crf_00.mp4,UGC0736_1280x720_30_crf_47.mp4,1.0000
UGC0753_720x1280_30_crf_00.mp4,UGC0753_720x1280_30_crf_00.mp4,5.0000
UGC0753_720x1280_30_crf_00.mp4,UGC0753_720x1280_30_crf_17.mp4,4.9677
UGC0753_720x1280_30_crf_00.mp4,UGC0753_720x1280_30_crf_22.mp4,4.9355
UGC0753_720x1280_30_crf_00.mp4,UGC0753_720x1280_30_crf_27.mp4,4.7419
UGC0753_720x1280_30_crf_00.mp4,UGC0753_720x1280_30_crf_32.mp4,4.4194
UGC0753_720x1280_30_crf_00.mp4,UGC0753_720x1280_30_crf_37.mp4,3.6452
UGC0753_720x1280_30_crf_00.mp4,UGC0753_720x1280_30_crf_42.mp4,2.8710
UGC0753_720x1280_30_crf_00.mp4,UGC0753_720x1280_30_crf_47.mp4,1.8065
UGC0762_720x1280_30_crf_00.mp4,UGC0762_720x1280_30_crf_00.mp4,5.0000
UGC0762_720x1280_30_crf_00.mp4,UGC0762_720x1280_30_crf_17.mp4,4.7742
UGC0762_720x1280_30_crf_00.mp4,UGC0762_720x1280_30_crf_22.mp4,4.6129
UGC0762_720x1280_30_crf_00.mp4,UGC0762_720x1280_30_crf_27.mp4,4.2581
UGC0762_720x1280_30_crf_00.mp4,UGC0762_720x1280_30_crf_32.mp4,3.7419
UGC0762_720x1280_30_crf_00.mp4,UGC0762_720x1280_30_crf_37.mp4,2.7742
UGC0762_720x1280_30_crf_00.mp4,UGC0762_720x1280_30_crf_42.mp4,2.0000
UGC0762_720x1280_30_crf_00.mp4,UGC0762_720x1280_30_crf_47.mp4,1.1613
UGC0989_720x1280_30_crf_00.mp4,UGC0989_720x1280_30_crf_00.mp4,5.0000
UGC0989_720x1280_30_crf_00.mp4,UGC0989_720x1280_30_crf_17.mp4,4.1935
UGC0989_720x1280_30_crf_00.mp4,UGC0989_720x1280_30_crf_22.mp4,4.2581
UGC0989_720x1280_30_crf_00.mp4,UGC0989_720x1280_30_crf_27.mp4,4.7419
UGC0989_720x1280_30_crf_00.mp4,UGC0989_720x1280_30_crf_32.mp4,4.2903
UGC0989_720x1280_30_crf_00.mp4,UGC0989_720x1280_30_crf_37.mp4,2.8710
UGC0989_720x1280_30_crf_00.mp4,UGC0989_720x1280_30_crf_42.mp4,1.7097
UGC0989_720x1280_30_crf_00.mp4,UGC0989_720x1280_30_crf_47.mp4,1.7742
UGC0180_720x1280_30_crf_00.mp4,UGC0180_720x1280_30_crf_00.mp4,5.0000
UGC0180_720x1280_30_crf_00.mp4,UGC0180_720x1280_30_crf_17.mp4,4.9487
UGC0180_720x1280_30_crf_00.mp4,UGC0180_720x1280_30_crf_22.mp4,4.3333
UGC0180_720x1280_30_crf_00.mp4,UGC0180_720x1280_30_crf_27.mp4,4.7692
UGC0180_720x1280_30_crf_00.mp4,UGC0180_720x1280_30_crf_32.mp4,4.6154
UGC0180_720x1280_30_crf_00.mp4,UGC0180_720x1280_30_crf_37.mp4,3.9487
UGC0180_720x1280_30_crf_00.mp4,UGC0180_720x1280_30_crf_42.mp4,3.0769
UGC0180_720x1280_30_crf_00.mp4,UGC0180_720x1280_30_crf_47.mp4,1.5641
UGC0314_1280x720_30_crf_00.mp4,UGC0314_1280x720_30_crf_00.mp4,5.0000
UGC0314_1280x720_30_crf_00.mp4,UGC0314_1280x720_30_crf_17.mp4,4.5897
UGC0314_1280x720_30_crf_00.mp4,UGC0314_1280x720_30_crf_22.mp4,5.0513
UGC0314_1280x720_30_crf_00.mp4,UGC0314_1280x720_30_crf_27.mp4,4.4103
UGC0314_1280x720_30_crf_00.mp4,UGC0314_1280x720_30_crf_32.mp4,4.6667
UGC0314_1280x720_30_crf_00.mp4,UGC0314_1280x720_30_crf_37.mp4,3.1538
UGC0314_1280x720_30_crf_00.mp4,UGC0314_1280x720_30_crf_42.mp4,2.3333
UGC0314_1280x720_30_crf_00.mp4,UGC0314_1280x720_30_crf_47.mp4,1.1026
UGC0326_720x1280_30_crf_00.mp4,UGC0326_720x1280_30_crf_00.mp4,5.0000
UGC0326_720x1280_30_crf_00.mp4,UGC0326_720x1280_30_crf_17.mp4,4.6667
UGC0326_720x1280_30_crf_00.mp4,UGC0326_720x1280_30_crf_22.mp4,4.9487
UGC0326_720x1280_30_crf_00.mp4,UGC0326_720x1280_30_crf_27.mp4,4.9487
UGC0326_720x1280_30_crf_00.mp4,UGC0326_720x1280_30_crf_32.mp4,4.4615
UGC0326_720x1280_30_crf_00.mp4,UGC0326_720x1280_30_crf_37.mp4,3.3846
UGC0326_720x1280_30_crf_00.mp4,UGC0326_720x1280_30_crf_42.mp4,1.8462
UGC0326_720x1280_30_crf_00.mp4,UGC0326_720x1280_30_crf_47.mp4,1.6667
UGC0329_1280x720_30_crf_00.mp4,UGC0329_1280x720_30_crf_00.mp4,5.0000
UGC0329_1280x720_30_crf_00.mp4,UGC0329_1280x720_30_crf_17.mp4,4.8974
UGC0329_1280x720_30_crf_00.mp4,UGC0329_1280x720_30_crf_22.mp4,4.2308
UGC0329_1280x720_30_crf_00.mp4,UGC0329_1280x720_30_crf_27.mp4,4.6923
UGC0329_1280x720_30_crf_00.mp4,UGC0329_1280x720_30_crf_32.mp4,3.9744
UGC0329_1280x720_30_crf_00.mp4,UGC0329_1280x720_30_crf_37.mp4,2.9744
UGC0329_1280x720_30_crf_00.mp4,UGC0329_1280x720_30_crf_42.mp4,1.7436
UGC0329_1280x720_30_crf_00.mp4,UGC0329_1280x720_30_crf_47.mp4,1.1282
UGC0503_720x1280_30_crf_00.mp4,UGC0503_720x1280_30_crf_00.mp4,5.0000
UGC0503_720x1280_30_crf_00.mp4,UGC0503_720x1280_30_crf_17.mp4,4.5897
UGC0503_720x1280_30_crf_00.mp4,UGC0503_720x1280_30_crf_22.mp4,4.5128
UGC0503_720x1280_30_crf_00.mp4,UGC0503_720x1280_30_crf_27.mp4,4.6154
UGC0503_720x1280_30_crf_00.mp4,UGC0503_720x1280_30_crf_32.mp4,4.1795
UGC0503_720x1280_30_crf_00.mp4,UGC0503_720x1280_30_crf_37.mp4,3.0256
UGC0503_720x1280_30_crf_00.mp4,UGC0503_720x1280_30_crf_42.mp4,1.9744
UGC0503_720x1280_30_crf_00.mp4,UGC0503_720x1280_30_crf_47.mp4,1.2051
UGC0646_720x1280_30_crf_00.mp4,UGC0646_720x1280_30_crf_00.mp4,5.0000
UGC0646_720x1280_30_crf_00.mp4,UGC0646_720x1280_30_crf_17.mp4,4.8974
UGC0646_720x1280_30_crf_00.mp4,UGC0646_720x1280_30_crf_22.mp4,4.8718
UGC0646_720x1280_30_crf_00.mp4,UGC0646_720x1280_30_crf_27.mp4,4.0000
UGC0646_720x1280_30_crf_00.mp4,UGC0646_720x1280_30_crf_32.mp4,3.8974
UGC0646_720x1280_30_crf_00.mp4,UGC0646_720x1280_30_crf_37.mp4,3.0513
UGC0646_720x1280_30_crf_00.mp4,UGC0646_720x1280_30_crf_42.mp4,2.2564
UGC0646_720x1280_30_crf_00.mp4,UGC0646_720x1280_30_crf_47.mp4,1.3846
UGC0816_720x1280_30_crf_00.mp4,UGC0816_720x1280_30_crf_00.mp4,5.0000
UGC0816_720x1280_30_crf_00.mp4,UGC0816_720x1280_30_crf_17.mp4,4.9744
UGC0816_720x1280_30_crf_00.mp4,UGC0816_720x1280_30_crf_22.mp4,5.0000
UGC0816_720x1280_30_crf_00.mp4,UGC0816_720x1280_30_crf_27.mp4,4.9231
UGC0816_720x1280_30_crf_00.mp4,UGC0816_720x1280_30_crf_32.mp4,4.4615
UGC0816_720x1280_30_crf_00.mp4,UGC0816_720x1280_30_crf_37.mp4,3.8974
UGC0816_720x1280_30_crf_00.mp4,UGC0816_720x1280_30_crf_42.mp4,2.7436
UGC0816_720x1280_30_crf_00.mp4,UGC0816_720x1280_30_crf_47.mp4,1.8462
UGC0938_720x1280_30_crf_00.mp4,UGC0938_720x1280_30_crf_00.mp4,5.0000
UGC0938_720x1280_30_crf_00.mp4,UGC0938_720x1280_30_crf_17.mp4,4.4359
UGC0938_720x1280_30_crf_00.mp4,UGC0938_720x1280_30_crf_22.mp4,5.0769
UGC0938_720x1280_30_crf_00.mp4,UGC0938_720x1280_30_crf_27.mp4,4.1795
